amenity_name,amenity_type,lat,long,district_name
Ketam Hilltop Viewpoint,Park,1.41158277,103.9485328,NORTH-EASTERN ISLANDS
Mamam Campsite,Park,1.418214472,103.976102,NORTH-EASTERN ISLANDS
Noordin Campsite,Park,1.418426658,103.9640079,NORTH-EASTERN ISLANDS
Balai Quarry Viewpoint,Park,1.413252004,103.982782,NORTH-EASTERN ISLANDS
Fitness Area,Park,1.327407609,103.8659539,KALLANG
Playground 2,Park,1.390319981,103.9935276,CHANGI
Playground,Park,1.386196998,103.747449,CHOA CHU KANG
Fitness Area,Park,1.388296601,103.7477101,CHOA CHU KANG
Fitness Area,Park,1.38702397,103.747096,CHOA CHU KANG
Jelutong Campsite,Park,1.401213627,103.9663926,NORTH-EASTERN ISLANDS
Pekan Quarry Viewpoint,Park,1.402543013,103.966847,NORTH-EASTERN ISLANDS
Fitness Area,Park,1.365212846,103.8378562,BISHAN
Water Playground,Park,1.364898473,103.8383671,BISHAN
Playground,Park,1.34952938,103.7638326,BUKIT BATOK
Look Out Deck,Park,1.266678396,103.8016316,BUKIT MERAH
Fitness Area,Park,1.265348175,103.802244,BUKIT MERAH
Playground,Park,1.262704163,103.8048581,BUKIT MERAH
Inclusive Playground,Park,1.363154162,103.8445327,BISHAN
Waterplay Area,Park,1.321041169,103.8180635,TANGLIN
House 1D,Park,1.317832605,103.8162331,TANGLIN
House 1F,Park,1.318986503,103.8161466,TANGLIN
Respite Deck,Park,1.384716298,103.7741769,BUKIT PANJANG
Observation Tower,Park,1.378110618,103.7783961,CENTRAL WATER CATCHMENT
Rocket Tower,Park,1.400715668,103.806607,CENTRAL WATER CATCHMENT
Fitness Area,Park,1.359580618,103.8509125,BISHAN
Fitness Area,Park,1.349301283,103.7635405,BUKIT BATOK
Fitness Area,Park,1.349316963,103.7633839,BUKIT BATOK
Fitness Area,Park,1.349424362,103.7635858,BUKIT BATOK
Fitness Area,Park,1.265309087,103.8023507,BUKIT MERAH
Fitness Area,Park,1.265657475,103.8020675,BUKIT MERAH
Playground,Park,1.265296002,103.802672,BUKIT MERAH
Adventure Playground,Park,1.366453631,103.8336538,BISHAN
Fitness Area,Park,1.354389516,103.8344105,BISHAN
Playground 1,Park,1.392417809,103.9884029,CHANGI
Playground,Park,1.340495618,103.8842598,TOA PAYOH
Fitness Area,Park,1.315679296,103.9312749,BEDOK
Fitness Area,Park,1.315929728,103.9312444,BEDOK
Playground,Park,1.315824806,103.9312831,BEDOK
Snakes & Ladders,Park,1.338350462,103.7074779,JURONG WEST
Dice Tower,Park,1.338570051,103.7072556,JURONG WEST
Fitness Area,Park,1.29331388,103.8454148,MUSEUM
Playground,Park,1.277133665,103.8116526,BUKIT MERAH
Fitness Area,Park,1.428033499,103.8411388,YISHUN
Playground,Park,1.337312847,103.6930236,JURONG WEST
Playground,Park,1.337238162,103.6929554,JURONG WEST
Childrenâ€™s Playground,Park,1.301569489,103.9135742,MARINE PARADE
Fitness Corner I,Park,1.28732926,103.8249358,BUKIT MERAH
Adventure Playground,Park,1.287724065,103.8239944,BUKIT MERAH
Fitness Corner II,Park,1.288260297,103.8230265,BUKIT MERAH
Raptor Tower,Park,1.416563003,103.728456,LIM CHU KANG
Playground,Park,1.372941336,103.8412793,ANG MO KIO
Fitness Area,Park,1.375854786,103.8436259,ANG MO KIO
Playground,Park,1.373292084,103.8448606,ANG MO KIO
Play Ground,Park,1.293925005,103.814075,QUEENSTOWN
Play Ground,Park,1.295774061,103.8067025,QUEENSTOWN
Ludo Garden,Park,1.339063678,103.708172,JURONG WEST
Adventure Play Area,Park,1.443522029,103.7835565,WOODLANDS
Family Play Area,Park,1.443816009,103.783081,WOODLANDS
Junior Play Area,Park,1.442782269,103.7839759,WOODLANDS
Fitness Area,Park,1.442554177,103.7848324,WOODLANDS
Fitness Area,Park,1.337093827,103.7070115,JURONG WEST
Casuarina Exploratory,Park,1.416755174,103.9161564,PUNGGOL
Fitness Area,Park,1.276783634,103.814388,BUKIT MERAH
Fitness Area,Park,1.276760977,103.8145763,BUKIT MERAH
Fitness Area,Park,1.276899417,103.814324,BUKIT MERAH
Fitness Area,Park,1.27751419,103.8142527,BUKIT MERAH
Fitness Area,Park,1.277176942,103.8141431,BUKIT MERAH
Fitness Area,Park,1.278269572,103.8129508,BUKIT MERAH
Lookout Point,Park,1.273450913,103.8177256,BUKIT MERAH
Fitness Area,Park,1.448067002,103.814889,SEMBAWANG
Water Playground,Park,1.411345236,103.903682,PUNGGOL
Sand Play Area,Park,1.411363189,103.9033209,PUNGGOL
Lookout Point,Park,1.408903163,103.9083476,PUNGGOL
Fitness Area,Park,1.379678089,103.7756547,BUKIT PANJANG
Fitness Area,Park,1.379968366,103.77554,BUKIT PANJANG
Playground,Park,1.380931829,103.7752518,BUKIT PANJANG
Fitness Area,Park,1.379768419,103.7756282,BUKIT PANJANG
Fitness Area,Park,1.362538183,103.9505955,TAMPINES
Choa Chu Kang Mega Playground,Park,1.380956993,103.740399,CHOA CHU KANG
Jelutong Tower,Park,1.351258005,103.806478,CENTRAL WATER CATCHMENT
Play area,Park,1.348483747,103.7755408,BUKIT PANJANG
Fitness Area,Park,1.388090837,103.7477839,CHOA CHU KANG
Playground,Park,1.388574986,103.746521,CHOA CHU KANG
Fitness Area,Park,1.387694135,103.7475865,CHOA CHU KANG
Fitness Area,Park,1.387151272,103.7471882,CHOA CHU KANG
Fitness Area,Park,1.367399984,103.899502,HOUGANG
Playground,Park,1.347379749,103.9635065,TAMPINES
Playground,Park,1.339075314,103.9583128,TAMPINES
Fitness Area,Park,1.339094359,103.9580482,TAMPINES
Birdwatch Platform,Park,1.400130174,103.8201222,YISHUN
Fitness Area,Park,1.295003034,103.8100095,QUEENSTOWN
Play Ground,Park,1.295633016,103.8071597,QUEENSTOWN
Play Ground,Park,1.294560658,103.812352,QUEENSTOWN
Fitness Area,Park,1.282781023,103.7899718,QUEENSTOWN
Fitness Area,Park,1.284029418,103.7899141,QUEENSTOWN
Fitness Area,Park,1.451951699,103.8332974,SEMBAWANG
Fitness Area,Park,1.442846884,103.8317957,SEMBAWANG
Campsite @ Area D,Park,1.303530002,103.92429,BEDOK
Playground,Park,1.354303807,103.8343922,BISHAN
Sengkang Sports & Recreation Centre,Park,1.395104014,103.885517,SENGKANG
Fitness Area,Park,1.304708998,103.919224,BEDOK
Lookout Point 1,Park,1.450385637,103.7737461,WOODLANDS
Lookout Point 2,Park,1.450707048,103.7744264,WOODLANDS
Fitness Area,Park,1.452615854,103.7795957,WOODLANDS
Fitness Area,Park,1.450605621,103.7743197,WOODLANDS
Sand Play Area,Park,1.278907992,103.799198,QUEENSTOWN
Fitness Area,Park,1.298381292,103.7676633,CLEMENTI
Fitness Area,Park,1.303045833,103.766511,CLEMENTI
Fitness Area,Park,1.377343346,103.9531486,PASIR RIS
Sand Play Area,Park,1.422992552,103.8416103,YISHUN
Playground,Park,1.423837174,103.8442355,YISHUN
Fitness Area,Park,1.4244787,103.8443207,YISHUN
Sand Play Area,Park,1.424006311,103.8443188,YISHUN
Playground,Park,1.278824018,103.7990679,QUEENSTOWN
Nature Playgarden,Park,1.279966179,103.7973105,QUEENSTOWN
Fitness Area,Park,1.318008322,103.77185,QUEENSTOWN
Playground,Park,1.359011009,103.944298,TAMPINES
Playground,Park,1.359828987,103.942995,TAMPINES
Fitness Area,Park,1.378298195,103.8996668,HOUGANG
Playground,Park,1.378026156,103.8973377,HOUGANG
Sand Play Area,Park,1.297371635,103.7607204,QUEENSTOWN
Adventure Playground,Park,1.297123714,103.7621564,QUEENSTOWN
Pirate Ship Playground,Park,1.297407651,103.7625775,QUEENSTOWN
Adventure Playground,Park,1.297928609,103.7625625,QUEENSTOWN
Toddlers' Playground,Park,1.297182347,103.7622941,QUEENSTOWN
Adventure Playground,Park,1.296940558,103.7624796,QUEENSTOWN
Promenade Lookout Jetty,Park,1.296785437,103.7605955,NA
Playground,Park,1.297078983,103.7623829,QUEENSTOWN
Camping Site,Park,1.296117344,103.7623946,QUEENSTOWN
Fitness Area,Park,1.320329936,103.8407528,NOVENA
Sand Play Area,Park,1.320332789,103.8407417,NOVENA
Playground,Park,1.322181793,103.8428198,NOVENA
Fitness Area,Park,1.325374766,103.8179298,NOVENA
Playground,Park,1.328311905,103.8106697,BUKIT TIMAH
Adventure Playground,Park,1.298227998,103.762243,QUEENSTOWN
Villa Verde Park,Park,1.392701992,103.752029,CHOA CHU KANG
Fitness Area,Park,1.309103995,103.889455,GEYLANG
Sand Play Area,Park,1.379342015,103.9470811,PASIR RIS
Fitness Area,Park,1.371157388,103.850586,ANG MO KIO
Fitness Area,Park,1.371180848,103.850903,ANG MO KIO
Fitness Area,Park,1.292426653,103.8166509,BUKIT MERAH
Fajar Rd Blk 404/402 Playground,Park,1.380539014,103.767993,BUKIT PANJANG
Viewing Platform,Park,1.365411015,103.949374,TAMPINES
Sand Play Area,Park,1.378625208,103.945374,PASIR RIS
Fitness Area,Park,1.457520496,103.8369752,SEMBAWANG
Playground,Park,1.388674075,103.8383991,ANG MO KIO
Fitness Area,Park,1.388505629,103.8383616,ANG MO KIO
Fitness Area,Park,1.386993297,103.8352111,ANG MO KIO
Playground,Park,1.386994224,103.8350299,ANG MO KIO
Playground,Park,1.326255671,103.8085226,BUKIT TIMAH
Sand Play Area,Park,1.326239033,103.8085405,BUKIT TIMAH
Fitness Area,Park,1.450367117,103.7737952,WOODLANDS
Fitness Area,Park,1.448817378,103.7714041,WOODLANDS
Playground,Park,1.452697967,103.7794658,WOODLANDS
Fitness Area,Park,1.432813198,103.779898,WOODLANDS
Fitness Area,Park,1.432515004,103.778808,WOODLANDS
Fitness Area,Park,1.436534328,103.7784464,WOODLANDS
Observation Tower,Park,1.3207415,103.8659936,KALLANG
Playground,Park,1.320373777,103.8406533,NOVENA
Playground,Park,1.456070941,103.8358463,SEMBAWANG
Fitness Area,Park,1.456145092,103.8356667,SEMBAWANG
Fitness Area,Park,1.456218254,103.835726,SEMBAWANG
Playground,Park,1.308419959,103.9193556,BEDOK
Fitness Area,Park,1.308590093,103.9193385,BEDOK
Playground,Park,1.31101769,103.9238478,BEDOK
Fitness Area,Park,1.311137823,103.9237294,BEDOK
Playground,Park,1.321164898,103.9237795,BEDOK
Fitness Area,Park,1.321464133,103.9237292,BEDOK
Playground,Park,1.3195571,103.9278243,BEDOK
Playground,Park,1.303746706,103.8881903,MARINE PARADE
Fitness Area,Park,1.370895187,103.9536497,PASIR RIS
Lookout Point,Park,1.409392609,103.8344956,YISHUN
Sand Play Area,Park,1.328363885,103.8105359,BUKIT TIMAH
Playground,Park,1.33169913,103.8082344,BUKIT TIMAH
Fitness Area,Park,1.331785297,103.8086799,BUKIT TIMAH
Sand Play Area,Park,1.331829497,103.8082407,BUKIT TIMAH
Playground,Park,1.331806101,103.8084035,BUKIT TIMAH
Sand Play Area,Park,1.331666029,103.8082071,BUKIT TIMAH
Playground,Park,1.339883997,103.7609685,BUKIT BATOK
Fitness Area,Park,1.339838962,103.7610583,BUKIT BATOK
Playground,Park,1.351865898,103.70095,JURONG WEST
Playground,Park,1.351649351,103.7012374,JURONG WEST
Playground,Park,1.352818364,103.700294,JURONG WEST
Playground,Park,1.354101133,103.6988132,JURONG WEST
Fitness Area,Park,1.339955022,103.7173844,JURONG WEST
Playground,Park,1.303696656,103.7911717,QUEENSTOWN
Fitness Area,Park,1.340311247,103.9556513,TAMPINES
Playground,Park,1.426584256,103.8411481,YISHUN
Playground,Park,1.42363139,103.8439627,YISHUN
Playground,Park,1.422892542,103.8415366,YISHUN
Playground,Park,1.370542633,103.8512829,ANG MO KIO
Play Ground,Park,1.305736993,103.887523,MARINE PARADE
Fitness Area,Park,1.305736993,103.887523,MARINE PARADE
Fitness Area,Park,1.383444716,103.9453678,PASIR RIS
Children's Playground,Park,1.384075602,103.9448828,PASIR RIS
Lookout Point,Park,1.409768341,103.9075054,PUNGGOL
Lookout Point,Park,1.39765907,103.9218188,PUNGGOL
Lookout Point,Park,1.409567845,103.8958488,PUNGGOL
Lookout Point,Park,1.4098113,103.8958352,PUNGGOL
Hort Park,Park,1.278694901,103.7977792,QUEENSTOWN
Clementi Woods Park,Park,1.30302928,103.767066,CLEMENTI
Punggol Park,Park,1.375325299,103.8991602,HOUGANG
Bishan-Ang Mo Kio Park,Park,1.36621872,103.8341591,BISHAN
Bedok Town Park,Park,1.335740559,103.9257482,BEDOK
Pasir Ris Park,Park,1.382885403,103.9482047,PASIR RIS
Choa Chu Kang Park,Park,1.386056589,103.7464639,CHOA CHU KANG
Sengkang Riverside Park,Park,1.398995308,103.8840163,SENGKANG
Yishun Park,Park,1.424043496,103.8440692,YISHUN
Ang Mo Kio Town Garden West,Park,1.374176965,103.8408301,ANG MO KIO
Jurong Lake Gardens,Park,1.334292693,103.7280822,JURONG EAST
Colugo Deck,Park,1.344898347,103.782166,BUKIT PANJANG
Waterhen Hide,Park,1.344701459,103.7813777,BUKIT PANJANG
Bukit Gombak Park,Park,1.367270046,103.7520499,BUKIT BATOK
Aljunied Park,Park,1.330778991,103.8798206,GEYLANG
Punggol waterway Park,Park,1.411058326,103.9019372,PUNGGOL
West Coast Park,Park,1.294984869,103.7648117,QUEENSTOWN
Yishun Neighbourhood Park,Park,1.437753467,103.835664,YISHUN
Bedok Reservoir Park,Park,1.346420646,103.9267187,BEDOK
One North Park,Park,1.305471077,103.7893108,QUEENSTOWN
Lower Seletar Reservoir Park Plot 1,Park,1.409531165,103.8309652,YISHUN
Lower Seletar Reservoir Park Plot 2,Park,1.411449441,103.8346141,YISHUN
East Coast Park Area A,Park,1.293879097,103.8687549,MARINA EAST
East Coast Park Area B,Park,1.295368472,103.8954996,MARINE PARADE
East Coast Park Area D,Park,1.30300118,103.9204321,BEDOK
Jurong Central Park,Park,1.337087746,103.7075251,JURONG WEST
Kallang Riverside Park,Park,1.411449441,103.8346141,YISHUN
Tiong Bahru Park,Park,1.287323076,103.8240328,BUKIT MERAH
HortPark,Park,1.279296875,103.7963257,QUEENSTOWN
Tiong Bahru Park,Park,1.287719727,103.8225098,BUKIT MERAH
Choa Chu Kang Park,Park,1.38671875,103.7457275,CHOA CHU KANG
Telok Blangah Hill Park,Park,1.278320312,103.8098755,BUKIT MERAH
Renci Nursing Home at Bukit Batok @ Bukit Batok St 52,Park,1.357910156,103.7672729,BUKIT BATOK
NTUC Health Jurong West Nursing Home,Park,1.345092773,103.6896973,JURONG WEST
Alexandra Hospital (AH),Park,1.286682129,103.7990723,QUEENSTOWN
Sengkang Community Hospital,Park,1.396484375,103.8890991,SENGKANG
Bukit Gombak Hillview Vantage Neighbourhood Committee,Park,1.356689453,103.7567139,BUKIT BATOK
Jurong Spring Zone B RC,Park,1.350280762,103.7178955,JURONG WEST
Hong Kah North Zone 1 RC,Park,1.359313965,103.7470703,BUKIT BATOK
Blossom Seeds Limited (BSL),Park,1.448913574,103.8303223,SEMBAWANG
Yishun Community Hospital (YCH),Park,1.423706055,103.8353271,YISHUN
Khoo Teck Phuat Hospital (KTPH),Park,1.424682617,103.8361206,YISHUN
National Kidney Foundation (NKF),Park,1.345703125,103.7144775,JURONG WEST
Apex Harmony Lodge (AHL),Park,1.370727539,103.9620972,PASIR RIS
Bright Vision Hospital (BVH),Park,1.372070312,103.8759155,SERANGOON
Institute of Mental Health (IMH) MDU Project 1 ,Park,1.381896973,103.8825073,HOUGANG
Institute of Mental Health (IMH) Sunshine Wing - Block 6,Park,1.382873536,103.8823242,HOUGANG
Bishan Ang Mo Kio Park (AMK Park),Park,1.365112305,103.8363037,BISHAN
Punggol Waterway Park,Park,1.412475586,103.9033203,PUNGGOL
A0004,Carpark,1.302595216,103.8608674,ROCHOR
A0005,Carpark,1.31062702,103.8591199,KALLANG
A0006,Carpark,1.280924529,103.8471273,OUTRAM
A0007,Carpark,1.305099009,103.829676,ORCHARD
A0008,Carpark,1.28101134,103.8457724,OUTRAM
A0010,Carpark,1.302152769,103.8582629,ROCHOR
A0011,Carpark,1.293937285,103.8488976,MUSEUM
A0021,Carpark,1.280814209,103.8471939,OUTRAM
A0024,Carpark,1.324031642,103.8140852,NOVENA
A0025,Carpark,1.324442138,103.8141566,NOVENA
A0028,Carpark,1.32548548,103.879578,GEYLANG
A0034,Carpark,1.330710576,103.7947009,BUKIT TIMAH
A0035,Carpark,1.310281118,103.8368605,NEWTON
A0036,Carpark,1.386881741,103.8452194,ANG MO KIO
A0037,Carpark,1.38773172,103.8492143,ANG MO KIO
A0043,Carpark,1.293103095,103.7885431,QUEENSTOWN
A0045,Carpark,1.457114575,103.7956326,SEMBAWANG
A0046,Carpark,1.313901862,103.8817708,GEYLANG
A0048,Carpark,1.385543798,103.8481521,ANG MO KIO
A0049,Carpark,1.359235671,103.8529178,BISHAN
A0054,Carpark,1.397585175,103.8859643,SENGKANG
A0057,Carpark,1.355028486,103.8845263,HOUGANG
B0001,Carpark,1.314019279,103.8197845,TANGLIN
B0002,Carpark,1.301440691,103.8601345,ROCHOR
B0004,Carpark,1.356760471,103.7096509,JURONG WEST
B0005,Carpark,1.281203182,103.8439121,OUTRAM
B0008,Carpark,1.314039685,103.8585912,KALLANG
B0011,Carpark,1.310941256,103.8539226,ROCHOR
B0018,Carpark,1.278958204,103.8407653,OUTRAM
B0020,Carpark,1.300929085,103.8600383,ROCHOR
B0022,Carpark,1.312108847,103.8602357,KALLANG
B0023,Carpark,1.323609571,103.8655659,KALLANG
B0025,Carpark,1.30114223,103.8583966,ROCHOR
B0028,Carpark,1.321656454,103.8531741,NOVENA
B0029,Carpark,1.324692538,103.8496226,NOVENA
B0031,Carpark,1.31408542,103.8596311,KALLANG
B0032,Carpark,1.339108413,103.7762704,BUKIT TIMAH
B0033,Carpark,1.326267806,103.8495181,NOVENA
B0035,Carpark,1.307494197,103.8517624,ROCHOR
B0039,Carpark,1.35913264,103.7525351,BUKIT BATOK
B0042,Carpark,1.319453802,103.6845333,NA
B0043,Carpark,1.320239075,103.6898604,PIONEER
B0045,Carpark,1.27615089,103.8362081,BUKIT MERAH
B0052,Carpark,1.281148794,103.8435433,OUTRAM
B0062,Carpark,1.307176927,103.8506024,ROCHOR
B0063,Carpark,1.347407762,103.7615882,BUKIT BATOK
B0067,Carpark,1.335313271,103.885561,TOA PAYOH
B0069,Carpark,1.320498925,103.9402635,BEDOK
B0073,Carpark,1.281308718,103.8482485,OUTRAM
B0081,Carpark,1.348623095,103.7368263,TENGAH
B0082,Carpark,1.34465256,103.8577064,BISHAN
B0084,Carpark,1.300862541,103.8607323,ROCHOR
B0086,Carpark,1.350080063,103.7615001,BUKIT BATOK
B0087,Carpark,1.301361422,103.8604235,ROCHOR
B0088,Carpark,1.320740979,103.9552048,BEDOK
B0090,Carpark,1.303020808,103.6784724,PIONEER
B0092,Carpark,1.30869672,103.8542086,ROCHOR
B0094,Carpark,1.273561658,103.8437557,DOWNTOWN CORE
B0096,Carpark,1.341283295,103.7768555,BUKIT TIMAH
B0098,Carpark,1.279727554,103.8568995,DOWNTOWN CORE
B0099,Carpark,1.314109399,103.8609945,KALLANG
B0100,Carpark,1.362891422,103.8711174,SERANGOON
B0101,Carpark,1.327045694,103.7509397,CLEMENTI
BL008,Carpark,1.286993912,103.8484388,SINGAPORE RIVER
BL009,Carpark,1.287722119,103.8480748,SINGAPORE RIVER
BL010,Carpark,1.286225401,103.848971,SINGAPORE RIVER
BL011,Carpark,1.285598367,103.8484327,DOWNTOWN CORE
BL014,Carpark,1.281935782,103.84785,OUTRAM
BL015,Carpark,1.280951817,103.8472919,OUTRAM
BL016,Carpark,1.282525045,103.8472132,OUTRAM
BL019,Carpark,1.28411542,103.844654,OUTRAM
BL021,Carpark,1.279058368,103.8442326,OUTRAM
BL022,Carpark,1.278563642,103.8441742,OUTRAM
BL023,Carpark,1.27740578,103.8445587,OUTRAM
BL031,Carpark,1.278556624,103.8408257,OUTRAM
BL032,Carpark,1.279225794,103.8413562,OUTRAM
BL033,Carpark,1.279593679,103.8419388,OUTRAM
BL034,Carpark,1.280794311,103.8419054,OUTRAM
BL041,Carpark,1.288648841,103.8477142,SINGAPORE RIVER
BL046,Carpark,1.284601723,103.8491382,DOWNTOWN CORE
BL053,Carpark,1.280158649,103.8491659,DOWNTOWN CORE
BL054,Carpark,1.281477999,103.848681,OUTRAM
BL055,Carpark,1.279739956,103.8474687,OUTRAM
BL060,Carpark,1.283304298,103.8431389,OUTRAM
BL061,Carpark,1.283311689,103.8436606,OUTRAM
BL062,Carpark,1.282205083,103.8448862,OUTRAM
BL067,Carpark,1.281235912,103.8453607,OUTRAM
BL076,Carpark,1.277730748,103.8432255,OUTRAM
BL077,Carpark,1.280108392,103.8418226,OUTRAM
BL092,Carpark,1.29643008,103.8545476,DOWNTOWN CORE
BL093,Carpark,1.296439859,103.8557097,DOWNTOWN CORE
BL094,Carpark,1.297635117,103.855902,DOWNTOWN CORE
BL109,Carpark,1.305049883,103.8531189,ROCHOR
BL111,Carpark,1.304143199,103.854119,ROCHOR
BL112,Carpark,1.304432561,103.8544469,ROCHOR
BL116,Carpark,1.306668361,103.8525557,ROCHOR
BL118,Carpark,1.305626029,103.854232,ROCHOR
BL120,Carpark,1.307187392,103.8538371,ROCHOR
BL124,Carpark,1.309103143,103.8538034,ROCHOR
BL128,Carpark,1.307379408,103.8561911,ROCHOR
BL132,Carpark,1.309429203,103.8551687,ROCHOR
BL137,Carpark,1.309631915,103.8569448,KALLANG
BL138,Carpark,1.306167093,103.85612,ROCHOR
BL141,Carpark,1.308132628,103.8578796,KALLANG
BL144,Carpark,1.309533536,103.8583584,KALLANG
BL151,Carpark,1.310505383,103.8612049,KALLANG
BL172,Carpark,1.302460119,103.8584199,ROCHOR
BL177,Carpark,1.301265754,103.8602786,ROCHOR
BL180,Carpark,1.302436421,103.8613921,ROCHOR
BL192,Carpark,1.364229725,103.8653581,SERANGOON
BL193,Carpark,1.363669523,103.8653305,SERANGOON
BL196,Carpark,1.276925188,103.8367336,BUKIT MERAH
BL204,Carpark,1.305108506,103.8523843,ROCHOR
BL208,Carpark,1.301657829,103.859563,ROCHOR
BL209,Carpark,1.282138284,103.845624,OUTRAM
BL210,Carpark,1.30328586,103.8596269,ROCHOR
BL212,Carpark,1.309947318,103.9016241,GEYLANG
C0004,Carpark,1.288104961,103.8478228,SINGAPORE RIVER
C0009,Carpark,1.308029082,103.8512296,ROCHOR
C0011,Carpark,1.343481261,103.7750408,BUKIT TIMAH
C0018,Carpark,1.286505678,103.8491084,SINGAPORE RIVER
C0022,Carpark,1.281950678,103.8459371,OUTRAM
C0028,Carpark,1.306967065,103.853031,ROCHOR
C0036,Carpark,1.307434438,103.8308147,NEWTON
C0038,Carpark,1.30769628,103.8314818,NEWTON
C0039,Carpark,1.323436948,103.8091634,BUKIT TIMAH
